10, 0.1, 0.009243454999996745
10, 0.15, 0.009129187999999431
10, 0.2, 0.008603984000000082
10, 0.25, 0.009308420999999498
10, 0.3, 0.009581844999997884
10, 0.35, 0.008734343000000989
10, 0.4, 0.008767171000000077
10, 0.45, 0.010277816999999915
10, 0.5, 0.008737325999995845
10, 0.55, 0.00875859299999604
10, 0.6, 0.010253109000000222
10, 0.65, 0.010189547000001084
10, 0.7, 0.008806084000003125
10, 0.75, 0.010417933999999036
10, 0.8, 0.008889816000000791
10, 0.85, 0.009107332000002088
10, 0.9, 0.009527708000002235
10, 0.95, 0.009356370000002699
10, 1, 0.008736464000003252
20, 0.1, 0.009986730000002239
20, 0.15, 0.010135802000000351
20, 0.2, 0.009235908000000565
20, 0.25, 0.010195701000000668
20, 0.3, 0.010228443999998262
20, 0.35, 0.009364076000001092
20, 0.4, 0.010424333000000273
20, 0.45, 0.010231053000002249
20, 0.5, 0.009562378999999625
20, 0.55, 0.010244743000001224
20, 0.6, 0.010495524999998338
20, 0.65, 0.009576235999998062
20, 0.7, 0.010365684999998733
20, 0.75, 0.010116138000001343
20, 0.8, 0.009773911000001476
20, 0.85, 0.011706416000000105
20, 0.9, 0.009763349999998354
20, 0.95, 0.010149793000002773
20, 1, 0.011694545000000858
30, 0.1, 0.013017922000001361
30, 0.15, 0.012657759999998464
30, 0.2, 0.012709008999997875
30, 0.25, 0.014365861000001132
30, 0.3, 0.013305031000002146
30, 0.35, 0.012006322000001433
30, 0.4, 0.013784951000001797
30, 0.45, 0.02157182299999761
30, 0.5, 0.013406164000001011
30, 0.55, 0.012239558000002832
30, 0.6, 0.012377333000003434
30, 0.65, 0.012322044999995115
30, 0.7, 0.013279422000003366
30, 0.75, 0.012310640999996849
30, 0.8, 0.01237801200000092
30, 0.85, 0.012443907999993939
30, 0.9, 0.01285761500000035
30, 0.95, 0.013203988000004187
30, 1, 0.01329124200000024
40, 0.1, 0.015759362999998527
40, 0.15, 0.01337556399999471
40, 0.2, 0.014647968000004424
40, 0.25, 0.01486164699999904
40, 0.3, 0.01518510500000616
40, 0.35, 0.01456934999999703
40, 0.4, 0.015671554000005018
40, 0.45, 0.014375641999999971
40, 0.5, 0.015015719000000444
40, 0.55, 0.013729335999992143
40, 0.6, 0.015608647000000244
40, 0.65, 0.013520665999998299
40, 0.7, 0.014826710000004368
40, 0.75, 0.013866041999996243
40, 0.8, 0.015660538000003044
40, 0.85, 0.01627078000000324
40, 0.9, 0.017262094000001296
40, 0.95, 0.021963805999997706
40, 1, 0.01840089800000328
50, 0.1, 0.019201764000004003
50, 0.15, 0.02638704899999425
50, 0.2, 0.02809602500000096
50, 0.25, 0.02506778700000268
50, 0.3, 0.022391846000007265
50, 0.35, 0.02215631500000086
50, 0.4, 0.022518235000005687
50, 0.45, 0.021147645000006605
50, 0.5, 0.027010771999987353
50, 0.55, 0.027518527999998238
50, 0.6, 0.02670092199999431
50, 0.65, 0.027602718999994523
50, 0.7, 0.026059062000007314
50, 0.75, 0.03127961399999094
50, 0.8, 0.02380139000000895
50, 0.85, 0.022368705999997473
50, 0.9, 0.02220798100000366
50, 0.95, 0.022175185999988117
50, 1, 0.021487256000004888
60, 0.1, 0.02726795100001368
60, 0.15, 0.027563173999998296
60, 0.2, 0.02744463699999642
60, 0.25, 0.026169002000003726
60, 0.3, 0.02965925300000436
60, 0.35, 0.028815280999997417
60, 0.4, 0.027586017000000997
60, 0.45, 0.03415389800000412
60, 0.5, 0.024347246999998334
60, 0.55, 0.023478413000004823
60, 0.6, 0.023156248999997613
60, 0.65, 0.024022716000002903
60, 0.7, 0.029572657000003343
60, 0.75, 0.027359204999999064
60, 0.8, 0.027261643000007323
60, 0.85, 0.028950086999998348
60, 0.9, 0.027828129999994643
60, 0.95, 0.030400063999999248
60, 1, 0.027074717999998943
70, 0.1, 0.028789743000000957
70, 0.15, 0.030354605000002265
70, 0.2, 0.03365743100000372
70, 0.25, 0.034529192000009055
70, 0.3, 0.033178201000004036
70, 0.35, 0.03206861399999298
70, 0.4, 0.034422485999997435
70, 0.45, 0.03707045000000107
70, 0.5, 0.03681157999999755
70, 0.55, 0.03854840800000375
70, 0.6, 0.03786629999999604
70, 0.65, 0.04713878499999964
70, 0.7, 0.046347842999991826
70, 0.75, 0.04568164199999956
70, 0.8, 0.043399975999994914
70, 0.85, 0.0470027190000053
70, 0.9, 0.045899298000003905
70, 0.95, 0.04476137599999902
70, 1, 0.04253424499999596
80, 0.1, 0.05660244999999577
80, 0.15, 0.05477103199999874
80, 0.2, 0.051057194999995094
80, 0.25, 0.05797490299999367
80, 0.3, 0.052140729000000184
80, 0.35, 0.057005429999999246
80, 0.4, 0.05184002300000543
80, 0.45, 0.04645219800000746
80, 0.5, 0.049564573000000105
80, 0.55, 0.04884682100000305
80, 0.6, 0.04601183900000024
80, 0.65, 0.047267172999993355
80, 0.7, 0.043661681999994935
80, 0.75, 0.039090712999993685
80, 0.8, 0.04185668599999189
80, 0.85, 0.042694393000001586
80, 0.9, 0.04082921100000704
80, 0.95, 0.04135164800000553
80, 1, 0.03926279699999441
90, 0.1, 0.052804527999999205
90, 0.15, 0.05202393599999823
90, 0.2, 0.05076027800000475
90, 0.25, 0.05020571299999802
90, 0.3, 0.05181729099998961
90, 0.35, 0.05439117499999838
90, 0.4, 0.060063704999996616
90, 0.45, 0.05314173500000265
90, 0.5, 0.0577431409999997
90, 0.55, 0.057096071999998235
90, 0.6, 0.05446507600000927
90, 0.65, 0.057163651000004166
90, 0.7, 0.06783947900000271
90, 0.75, 0.054722769000001115
90, 0.8, 0.05476491199999713
90, 0.85, 0.0545409180000047
90, 0.9, 0.05351581300000817
90, 0.95, 0.05283990000000699
90, 1, 0.05245896100000437
100, 0.1, 0.07327116699999237
100, 0.15, 0.0737778339999943
100, 0.2, 0.07643856200000414
100, 0.25, 0.07304353799999604
100, 0.3, 0.07633437900000671
100, 0.35, 0.06957201200001124
100, 0.4, 0.08142663300000322
100, 0.45, 0.08143724100000327
100, 0.5, 0.07517137199998843
100, 0.55, 0.07432244699999047
100, 0.6, 0.06885759199998802
100, 0.65, 0.06647918399998162
100, 0.7, 0.06798834399999124
100, 0.75, 0.06668919900002265
100, 0.8, 0.06694507599999269
100, 0.85, 0.06467058599999062
100, 0.9, 0.06389793000000508
100, 0.95, 0.06360465999998495
100, 1, 0.0639006029999996
110, 0.1, 0.09003316400001041
110, 0.15, 0.08861423599999625
110, 0.2, 0.09327709199998482
110, 0.25, 0.08559796500000175
110, 0.3, 0.09407992700000706
110, 0.35, 0.09495055599999887
110, 0.4, 0.09931547600001069
110, 0.45, 0.09347832900001093
110, 0.5, 0.09010238599999185
110, 0.55, 0.08431358599999839
110, 0.6, 0.0840286349999951
110, 0.65, 0.08086094099998946
110, 0.7, 0.07732947700000523
110, 0.75, 0.07921686900000395
110, 0.8, 0.07853561300000592
110, 0.85, 0.07709377799998948
110, 0.9, 0.07585403799999539
110, 0.95, 0.07475051400000665
110, 1, 0.07449351800000159
120, 0.1, 0.1075508900000068
120, 0.15, 0.11400571199998466
120, 0.2, 0.11054538199997296
120, 0.25, 0.10715255599998046
120, 0.3, 0.11917473299999529
120, 0.35, 0.11802083100000345
120, 0.4, 0.11822795700000596
120, 0.45, 0.10709272100001044
120, 0.5, 0.10296551099999304
120, 0.55, 0.10032886599999755
120, 0.6, 0.09808052299999645
120, 0.65, 0.09518227000000934
120, 0.7, 0.09293497399999977
120, 0.75, 0.09057678700000907
120, 0.8, 0.08964104399999315
120, 0.85, 0.09238689999999453
120, 0.9, 0.0903000930000053
120, 0.95, 0.0881425889999923
120, 1, 0.08713736800001244
130, 0.1, 0.13520177700000888
130, 0.15, 0.12886021299999356
130, 0.2, 0.12335856999999124
130, 0.25, 0.12309823100000358
130, 0.3, 0.13037030600002256
130, 0.35, 0.13008957600000712
130, 0.4, 0.1211190779999947
130, 0.45, 0.11804699900000741
130, 0.5, 0.1161220559999947
130, 0.55, 0.11418149700000642
130, 0.6, 0.11232711699998843
130, 0.65, 0.10987614799999848
130, 0.7, 0.10752883900000372
130, 0.75, 0.10875862699999288
130, 0.8, 0.10181653799999366
130, 0.85, 0.10169320100001186
130, 0.9, 0.10264606599999979
130, 0.95, 0.10279222000001256
130, 1, 0.10079611499998464
140, 0.1, 0.15445515199999135
140, 0.15, 0.15517091300000177
140, 0.2, 0.14532518799999708
140, 0.25, 0.16175573799999027
140, 0.3, 0.19089594600000737
140, 0.35, 0.15851302999999461
140, 0.4, 0.14894037000000482
140, 0.45, 0.14322490300002527
140, 0.5, 0.13833009099999116
140, 0.55, 0.1358747689999973
140, 0.6, 0.13191147099999395
140, 0.65, 0.12706825600000685
140, 0.7, 0.12739076399998567
140, 0.75, 0.12652040500000566
140, 0.8, 0.12499562000000423
140, 0.85, 0.12248055399999884
140, 0.9, 0.12076765599999591
140, 0.95, 0.122655055000007
140, 1, 0.12346954000000325
150, 0.1, 0.18632854999998474
150, 0.15, 0.1927510790000042
150, 0.2, 0.1854447260000188
150, 0.25, 0.19683061800000817
150, 0.3, 0.20031803399999265
150, 0.35, 0.20611786799996024
150, 0.4, 0.1638025729999754
150, 0.45, 0.15296912200000407
150, 0.5, 0.14941243099998244
150, 0.55, 0.15219395400001307
150, 0.6, 0.14900705800000652
150, 0.65, 0.14626910299999052
150, 0.7, 0.14327675000001366
150, 0.75, 0.14216137700000217
150, 0.8, 0.13987525400001685
150, 0.85, 0.14118303499999002
150, 0.9, 0.14239022100000967
150, 0.95, 0.13848867400000017
150, 1, 0.13688796000001274
160, 0.1, 0.20747409100003095
160, 0.15, 0.20229001000002428
160, 0.2, 0.2136684089999926
160, 0.25, 0.2412833249999903
160, 0.3, 0.2274559989999625
160, 0.35, 0.2080824750000147
160, 0.4, 0.18611127799998486
160, 0.45, 0.18460205999999743
160, 0.5, 0.18083905900001807
160, 0.55, 0.17177412300002742
160, 0.6, 0.15368084500001716
160, 0.65, 0.16027232799998728
160, 0.7, 0.16109000299999934
160, 0.75, 0.1578256140000167
160, 0.8, 0.159780039999996
160, 0.85, 0.15989889199999197
160, 0.9, 0.15908387600000423
160, 0.95, 0.1564755709999781
160, 1, 0.16140637699998933
170, 0.1, 0.24285812200001144
170, 0.15, 0.22583826199998386
170, 0.2, 0.244012316000003
170, 0.25, 0.2703616739999552
170, 0.3, 0.25138684299999114
170, 0.35, 0.2235007540000106
170, 0.4, 0.2014296609999883
170, 0.45, 0.20006152099998417
170, 0.5, 0.194033210000016
170, 0.55, 0.18380541499999709
170, 0.6, 0.1916840420000017
170, 0.65, 0.1896391479999738
170, 0.7, 0.18325544900001658
170, 0.75, 0.17889431599998717
170, 0.8, 0.1823641270000144
170, 0.85, 0.17741854499997772
170, 0.9, 0.1828192069999932
170, 0.95, 0.17920885600000475
170, 1, 0.181459703000005
180, 0.1, 0.2851500090000263
180, 0.15, 0.26366870400000153
180, 0.2, 0.2901945029999888
180, 0.25, 0.29577939000003883
180, 0.3, 0.25831340000001546
180, 0.35, 0.2577472379999972
180, 0.4, 0.23769004799996307
180, 0.45, 0.2279492790000086
180, 0.5, 0.22176639500002238
180, 0.55, 0.21653468800005612
180, 0.6, 0.208834226999993
180, 0.65, 0.21290454500000125
180, 0.7, 0.19625697899999067
180, 0.75, 0.1993036700000266
180, 0.8, 0.200756674000022
180, 0.85, 0.19971261100000448
180, 0.9, 0.21523511599996253
180, 0.95, 0.21203053100001856
180, 1, 0.2128165520000175
190, 0.1, 0.3931827299996075
190, 0.15, 0.3552346089997445
190, 0.2, 0.38098237600061113
190, 0.25, 0.3402297389998421
190, 0.3, 0.2903313039999921
190, 0.35, 0.2686805690001347
190, 0.4, 0.252074900999869
190, 0.45, 0.2439418000003934
190, 0.5, 0.2436246730001585
190, 0.55, 0.228128368000107
190, 0.6, 0.23236751099990216
190, 0.65, 0.23309016400024124
190, 0.7, 0.22825273500049664
190, 0.75, 0.22715615699977207
190, 0.8, 0.2188688130000082
190, 0.85, 0.22566804600013715
190, 0.9, 0.22256328200004644
190, 0.95, 0.22434949800008325
190, 1, 0.23285340199967322
200, 0.1, 0.3693201760000374
200, 0.15, 0.3285342639998271
200, 0.2, 0.3887617310001951
200, 0.25, 0.350628379000118
200, 0.3, 0.3150040999996418
200, 0.35, 0.30670419099944407
200, 0.4, 0.2914801530000114
200, 0.45, 0.2703835440001422
200, 0.5, 0.2815118069998426
200, 0.55, 0.2753458960000717
200, 0.6, 0.278187663000499
200, 0.65, 0.26852412699990963
200, 0.7, 0.2622959460000129
200, 0.75, 0.26554281400036417
200, 0.8, 0.2619479009998031
200, 0.85, 0.26341456499991184
200, 0.9, 0.26657534199992367
200, 0.95, 0.2690256369994313
200, 1, 0.270138612000228
